#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Sun Oct  6 02:08:03 EDT 2019.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20191002,-87.1,43.3,3
20191002,-86.9,43.3,13
20191002,-86.8,43.3,6
20191002,-86.7,43.3,8
20191002,-86.6,43.3,3
20191002,-86.5,43.3,12
20191002,-86.4,43.3,4
20191002,-86.3,43.3,4
20191002,-86.2,43.3,4
20191002,-86.1,43.3,2
20191002,-85.9,43.3,15
20191002,-85.8,43.3,11
20191002,-85.7,43.3,24
20191002,-85.6,43.3,27
20191002,-85.5,43.3,42
20191002,-85.4,43.3,53
20191002,-85.3,43.3,60
20191002,-85.2,43.3,85
20191002,-85.1,43.3,30
20191002,-84.9,43.3,14
20191002,-84.8,43.3,18
20191002,-84.7,43.3,29
20191002,-84.6,43.3,11
20191002,-84.5,43.3,22
20191002,-84.4,43.3,16
20191002,-84.3,43.3,8
20191002,-84.2,43.3,12
20191002,-84.1,43.3,13
20191002,-83.9,43.3,12
20191002,-83.8,43.3,11
20191002,-83.7,43.3,12
20191002,-83.6,43.3,11
20191002,-83.5,43.3,9
20191002,-83.4,43.3,10
20191002,-83.3,43.3,14
20191002,-83.2,43.3,9
20191002,-83.1,43.3,4
20191002,-82.9,43.3,6
20191002,-82.8,43.3,7
20191002,-82.7,43.3,2
20191002,-82.6,43.3,5
20191002,-82.5,43.3,3
20191002,-82.4,43.3,2
20191002,-82.3,43.3,3
20191002,-82.1,43.3,2
20191002,-81.7,43.3,2
20191002,-81.6,43.3,1
20191002,-81.3,43.3,1
20191002,-72.8,43.3,1
20191002,-68.9,43.3,1
20191002,-68.8,43.3,2
20191002,-68.7,43.3,1
20191002,-68.5,43.3,3
20191002,-68.4,43.3,2
20191002,-68.3,43.3,1
20191002,-67.9,43.3,4
20191002,-67.8,43.3,2
20191002,-67.7,43.3,2
20191002,-67.6,43.3,5
20191002,-67.5,43.3,4
20191002,-67.4,43.3,5
20191002,-67.3,43.3,11
20191002,-67.2,43.3,15
20191002,-67.1,43.3,7
20191002,-66.9,43.3,4
20191002,-66.7,43.3,1
20191002,-65.8,43.3,4
20191002,-65.7,43.3,9
20191002,-65.6,43.3,2
20191002,-65.4,43.3,1
20191002,-64.7,43.3,2
20191002,-61.2,43.3,1
20191002,-107.6,43.3,1
20191002,-107.5,43.3,1
20191002,-106.6,43.3,1
20191002,-106.1,43.3,1
20191002,-105.9,43.3,1
20191002,-105.2,43.3,1
20191002,-104.6,43.3,2
20191002,-99,43.4,1
20191002,-89,43.4,6
20191002,-88,43.4,5
20191002,-87,43.4,7
20191002,-86,43.4,4
20191002,-85,43.4,41
20191002,-84,43.4,10
20191002,-83,43.4,2
20191002,-82,43.4,1
20191002,-68,43.4,2
20191002,-66,43.4,1
20191002,-99.2,43.4,1
20191002,-99.1,43.4,2
20191002,-98.9,43.4,1
20191002,-98.8,43.4,1
20191002,-89.7,43.4,1
20191002,-89.6,43.4,1
20191002,-89.5,43.4,2
20191002,-89.4,43.4,1
20191002,-89.1,43.4,3
20191002,-88.9,43.4,16
20191002,-88.8,43.4,9
20191002,-88.7,43.4,7
20191002,-88.6,43.4,15
20191002,-88.5,43.4,25
20191002,-88.4,43.4,16
20191002,-88.3,43.4,8
20191002,-88.2,43.4,3
20191002,-88.1,43.4,3
20191002,-87.9,43.4,9
20191002,-87.8,43.4,1
20191002,-87.7,43.4,4
20191002,-87.6,43.4,2
20191002,-87.5,43.4,2
20191002,-87.4,43.4,5
20191002,-87.3,43.4,8
20191002,-87.2,43.4,10
20191002,-87.1,43.4,6
20191002,-86.9,43.4,5
20191002,-86.8,43.4,5
20191002,-86.7,43.4,5
20191002,-86.6,43.4,5
20191002,-86.5,43.4,5
20191002,-86.4,43.4,3
20191002,-86.3,43.4,6
20191002,-86.2,43.4,5
20191002,-86.1,43.4,5
20191002,-85.9,43.4,28
20191002,-85.8,43.4,37
20191002,-85.7,43.4,43
20191002,-85.6,43.4,55
20191002,-85.5,43.4,42
20191002,-85.4,43.4,33
20191002,-85.3,43.4,17
20191002,-85.2,43.4,42
20191002,-85.1,43.4,37
20191002,-84.9,43.4,18
20191002,-84.8,43.4,9
20191002,-84.7,43.4,12
20191002,-84.6,43.4,4
20191002,-84.5,43.4,5
20191002,-84.4,43.4,14
20191002,-84.3,43.4,8
20191002,-84.2,43.4,7
20191002,-84.1,43.4,9
20191002,-83.9,43.4,7
20191002,-83.8,43.4,13
20191002,-83.7,43.4,6
20191002,-83.6,43.4,3
20191002,-83.5,43.4,4
20191002,-83.4,43.4,7
20191002,-83.3,43.4,1
20191002,-83.2,43.4,1
20191002,-83.1,43.4,4
20191002,-82.9,43.4,3
20191002,-82.8,43.4,4
20191002,-82.7,43.4,2
20191002,-82.5,43.4,2
20191002,-79.5,43.4,1
20191002,-74.4,43.4,1
20191002,-68.4,43.4,1
20191002,-68.3,43.4,1
20191002,-68.2,43.4,1
20191002,-68.1,43.4,6
20191002,-67.9,43.4,2
20191002,-67.8,43.4,1
20191002,-67.7,43.4,1
20191002,-67.5,43.4,1
20191002,-67.4,43.4,1
20191002,-67.3,43.4,4
20191002,-67.2,43.4,3
20191002,-66.8,43.4,2
20191002,-66.6,43.4,1
20191002,-66.5,43.4,2
20191002,-66.4,43.4,5
20191002,-66.3,43.4,3
20191002,-66.1,43.4,4
20191002,-65.9,43.4,3
20191002,-65.8,43.4,1
20191002,-65.7,43.4,2
20191002,-65.6,43.4,1
20191002,-65.5,43.4,1
20191002,-107.6,43.4,1
20191002,-106.4,43.4,1
20191002,-106.3,43.4,1
20191002,-105.3,43.4,1
20191002,-105.1,43.4,1
20191002,-104.8,43.4,1
20191002,-99,43.5,1
20191002,-89,43.5,6
20191002,-88,43.5,9
20191002,-87,43.5,3
20191002,-86,43.5,17
20191002,-85,43.5,7
20191002,-84,43.5,15
20191002,-83,43.5,1
20191002,-105,43.5,5
20191002,-98.9,43.5,2
20191002,-98.8,43.5,1
20191002,-89.3,43.5,1
20191002,-89.2,43.5,5
20191002,-89.1,43.5,4
20191002,-88.9,43.5,6
20191002,-88.8,43.5,4
20191002,-88.7,43.5,4
20191002,-88.6,43.5,9
20191002,-88.5,43.5,10
20191002,-88.4,43.5,6
20191002,-88.3,43.5,11
20191002,-88.2,43.5,4
20191002,-88.1,43.5,3
20191002,-87.9,43.5,6
20191002,-87.8,43.5,7
20191002,-87.7,43.5,2
20191002,-87.6,43.5,2
20191002,-87.5,43.5,4
20191002,-87.4,43.5,10
20191002,-87.3,43.5,8
20191002,-87.2,43.5,5
20191002,-87.1,43.5,5
20191002,-86.9,43.5,4
20191002,-74.3,19.7,1
20191002,-74.2,19.7,4
20191002,-74.1,19.7,2
20191002,-73.8,19.7,3
20191002,-97,19.8,1
20191002,-81,19.8,2
20191002,-79,19.8,2
20191002,-76,19.8,44
20191002,-74,19.8,3
20191002,-99.8,19.8,1
20191002,-94.8,19.8,1
20191002,-94.5,19.8,1
20191002,-81.7,19.8,1
20191002,-81.5,19.8,1
20191002,-81.3,19.8,7
20191002,-81.1,19.8,1
20191002,-80.3,19.8,13
20191002,-80.2,19.8,3
20191002,-80.1,19.8,2
20191002,-79.9,19.8,2
20191002,-79.8,19.8,18
20191002,-79.7,19.8,6
20191002,-79.6,19.8,18
20191002,-79.5,19.8,10
20191002,-79.4,19.8,6
20191002,-79.3,19.8,2
20191002,-79.2,19.8,1
20191002,-78.9,19.8,1
20191002,-78.6,19.8,5
20191002,-78.3,19.8,2
20191002,-77.7,19.8,1
20191002,-77.6,19.8,3
20191002,-76.8,19.8,1
20191002,-76.6,19.8,1
20191002,-76.5,19.8,4
20191002,-76.3,19.8,7
20191002,-76.2,19.8,8
20191002,-76.1,19.8,9
20191002,-75.9,19.8,16
20191002,-75.8,19.8,1
20191002,-75.6,19.8,2
20191002,-74.7,19.8,2
20191002,-74.6,19.8,6
20191002,-74.5,19.8,2
20191002,-74.3,19.8,4
20191002,-74.2,19.8,1
20191002,-74.1,19.8,2
20191002,-73.9,19.8,2
20191002,-73.8,19.8,1
20191002,-73.7,19.8,2
20191002,-100.5,19.8,1
20191002,-100.2,19.8,1
20191002,-100.1,19.8,1
20191002,-81,19.9,1
20191002,-79,19.9,1
20191002,-76,19.9,12
20191002,-99.6,19.9,1
20191002,-97.1,19.9,1
20191002,-96.9,19.9,1
20191002,-95.1,19.9,2
20191002,-94.8,19.9,1
20191002,-94.7,19.9,1
20191002,-94.4,19.9,1
20191002,-81.4,19.9,5
20191002,-81.3,19.9,6
20191002,-81.2,19.9,4
20191002,-81.1,19.9,1
20191002,-80.8,19.9,2
20191002,-80.4,19.9,2
20191002,-80.3,19.9,9
20191002,-80.2,19.9,3
20191002,-80.1,19.9,3
20191002,-79.9,19.9,1
20191002,-79.8,19.9,5
20191002,-79.7,19.9,5
20191002,-79.6,19.9,6
20191002,-79.5,19.9,5
20191002,-79.4,19.9,2
20191002,-78.9,19.9,3
20191002,-78.6,19.9,1
20191002,-76.8,19.9,1
20191002,-76.7,19.9,1
20191002,-76.6,19.9,1
20191002,-76.5,19.9,1
20191002,-76.3,19.9,12
20191002,-76.2,19.9,13
20191002,-76.1,19.9,4
20191002,-75.9,19.9,10
20191002,-75.3,19.9,1
20191002,-75.2,19.9,1
20191002,-74.7,19.9,3
20191002,-74.6,19.9,2
20191002,-74.5,19.9,1
20191002,-74.4,19.9,1
20191002,-74.3,19.9,6
20191002,-74.2,19.9,4
20191002,-74.1,19.9,1
20191002,-73.9,19.9,2
20191002,-73.6,19.9,1
20191002,-100.8,19.9,1
20191002,-100.7,19.9,2
20191002,-100.6,19.9,2
20191002,-100.5,19.9,6
20191002,-100.4,19.9,2
20191002,-100.2,19.9,3
20191002,-100.1,19.9,1
20191002,-98,20.1,2
20191002,-81,20.1,2
20191002,-80,20.1,1
20191002,-79,20.1,10
20191002,-76,20.1,5
20191002,-75,20.1,2
20191002,-74,20.1,4
20191002,-101,20.1,2
20191002,-99.9,20.1,1
20191002,-97.9,20.1,6
20191002,-97.8,20.1,5
20191002,-94.9,20.1,1
20191002,-94.5,20.1,2
20191002,-94.4,20.1,2
20191002,-94.3,20.1,3
20191002,-94.2,20.1,2
20191002,-94.1,20.1,2
20191002,-81.4,20.1,2
20191002,-81.3,20.1,14
20191002,-81.2,20.1,15
20191002,-81.1,20.1,47
20191002,-80.9,20.1,1
20191002,-80.8,20.1,1
20191002,-80.7,20.1,2
20191002,-80.5,20.1,1
20191002,-80.4,20.1,1
20191002,-80.3,20.1,11
20191002,-80.2,20.1,13
20191002,-80.1,20.1,1
20191002,-79.7,20.1,2
20191002,-78.9,20.1,1
20191002,-78.8,20.1,12
20191002,-78.7,20.1,8
20191002,-78.6,20.1,3
20191002,-78.4,20.1,3
20191002,-78.3,20.1,2
20191002,-78.2,20.1,3
20191002,-77.6,20.1,1
20191002,-76.3,20.1,4
20191002,-76.1,20.1,2
20191002,-75.9,20.1,6
20191002,-75.5,20.1,1
20191002,-75.2,20.1,7
20191002,-74.5,20.1,1
20191002,-74.4,20.1,5
20191002,-74.2,20.1,2
20191002,-74.1,20.1,1
20191002,-100.9,20.1,6
20191002,-100.8,20.1,2
20191002,-100.7,20.1,3
20191002,-100.5,20.1,6
20191002,-100.4,20.1,4
20191002,-100.2,20.1,4
20191002,-98,20.2,4
20191002,-81,20.2,5
20191002,-79,20.2,9
20191002,-78,20.2,1
20191002,-76,20.2,2
20191002,-74,20.2,2
20191002,-98.1,20.2,2
20191002,-97.9,20.2,22
20191002,-97.8,20.2,4
20191002,-95.1,20.2,1
20191002,-94.9,20.2,1
20191002,-94.8,20.2,1
20191002,-94.3,20.2,3
20191002,-94.2,20.2,2
20191002,-83.9,20.2,1
20191002,-81.7,20.2,1
20191002,-81.4,20.2,7
20191002,-81.3,20.2,14
20191002,-81.2,20.2,30
20191002,-81.1,20.2,5
20191002,-80.9,20.2,4
20191002,-80.8,20.2,1
20191002,-80.7,20.2,5
20191002,-80.4,20.2,1
20191002,-80.3,20.2,9
20191002,-80.2,20.2,13
20191002,-80.1,20.2,1
20191002,-79.6,20.2,1
20191002,-79.5,20.2,1
20191002,-79.1,20.2,3
20191002,-78.7,20.2,1
20191002,-78.6,20.2,10
20191002,-78.5,20.2,2
20191002,-78.4,20.2,7
20191002,-78.3,20.2,7
20191002,-78.2,20.2,1
20191002,-76.6,20.2,1
20191002,-76.3,20.2,1
20191002,-76.1,20.2,1
20191002,-75.9,20.2,5
20191002,-75.8,20.2,2
20191002,-75.4,20.2,1
20191002,-75.3,20.2,4
20191002,-75.2,20.2,8
20191002,-74.7,20.2,1
20191002,-74.6,20.2,1
20191002,-74.4,20.2,1
20191002,-74.2,20.2,1
20191002,-74.1,20.2,2
20191002,-73.8,20.2,2
20191002,-101.2,20.2,4
20191002,-100.9,20.2,1
20191002,-100.7,20.2,3
20191002,-100.5,20.2,4
20191002,-100.4,20.2,5
20191002,-100.3,20.2,1
20191002,-100.2,20.2,2
20191002,-98,20.3,4
20191002,-95,20.3,1
20191002,-79,20.3,4
20191002,-78,20.3,2
20191002,-77,20.3,1
20191002,-98.2,20.3,2
20191002,-98.1,20.3,2
20191002,-97.9,20.3,16
20191002,-97.8,20.3,3
20191002,-95.1,20.3,1
20191002,-94.9,20.3,4
20191002,-94.8,20.3,2
20191002,-94.5,20.3,3
20191002,-94.4,20.3,1
20191002,-94.1,20.3,2
20191002,-83.9,20.3,2
20191002,-82.4,20.3,1
20191002,-82.1,20.3,1
20191002,-81.4,20.3,2
20191002,-81.3,20.3,37
20191002,-81.2,20.3,22
20191002,-81.1,20.3,6
20191002,-80.9,20.3,6
20191002,-80.8,20.3,4
20191002,-80.7,20.3,1
20191002,-80.6,20.3,1
20191002,-80.3,20.3,1
20191002,-80.2,20.3,2
20191002,-80.1,20.3,3
20191002,-79.5,20.3,6
20191002,-79.2,20.3,6
20191002,-79.1,20.3,8
20191002,-78.9,20.3,5
20191002,-78.6,20.3,4
20191002,-78.5,20.3,1
20191002,-78.4,20.3,1
20191002,-78.3,20.3,1
20191002,-78.2,20.3,5
20191002,-76.8,20.3,2
20191002,-76.4,20.3,1
20191002,-76.3,20.3,1
20191002,-75.9,20.3,11
20191002,-75.4,20.3,1
20191002,-74.9,20.3,1
20191002,-74.6,20.3,2
20191002,-74.5,20.3,2
20191002,-74.1,20.3,7
20191002,-73.8,20.3,1
20191002,-101.5,20.3,1
20191002,-101.3,20.3,1
20191002,-100.6,20.3,2
20191002,-100.5,20.3,4
20191002,-100.4,20.3,3
20191002,-100.2,20.3,1
20191002,-98,20.4,1
20191002,-81,20.4,1
20191002,-79,20.4,26
20191002,-75,20.4,1
20191002,-98.1,20.4,3
20191002,-97.9,20.4,3
20191002,-97.8,20.4,2
20191002,-97.4,20.4,1
20191002,-95.3,20.4,1
20191002,-95.1,20.4,1
20191002,-94.9,20.4,1
20191002,-94.8,20.4,2
20191002,-94.6,20.4,1
20191002,-94.5,20.4,2
20191002,-94.4,20.4,2
20191002,-93.9,20.4,1
20191002,-93.8,20.4,2
20191002,-83.8,20.4,2
20191002,-83.7,20.4,1
20191002,-81.6,20.4,1
20191002,-86.8,43.5,3
20191002,-86.7,43.5,3
20191002,-86.6,43.5,7
20191002,-86.5,43.5,2
20191002,-86.4,43.5,9
20191002,-86.3,43.5,17
20191002,-86.2,43.5,17
20191002,-86.1,43.5,23
20191002,-85.9,43.5,24
20191002,-85.8,43.5,38
20191002,-85.7,43.5,43
20191002,-85.6,43.5,18
20191002,-85.5,43.5,26
20191002,-85.4,43.5,23
20191002,-85.3,43.5,18
20191002,-85.2,43.5,17
20191002,-85.1,43.5,11
20191002,-84.9,43.5,18
20191002,-84.8,43.5,15
20191002,-84.7,43.5,7
20191002,-84.6,43.5,8
20191002,-84.5,43.5,7
20191002,-84.4,43.5,10
20191002,-84.3,43.5,15
20191002,-84.2,43.5,19
20191002,-84.1,43.5,10
20191002,-83.9,43.5,14
20191002,-83.8,43.5,7
20191002,-83.7,43.5,5
20191002,-83.6,43.5,7
20191002,-83.4,43.5,2
20191002,-83.3,43.5,6
20191002,-83.1,43.5,6
20191002,-82.9,43.5,2
20191002,-82.7,43.5,1
20191002,-82.6,43.5,1
20191002,-72.9,43.5,2
20191002,-72.8,43.5,2
20191002,-72.7,43.5,1
20191002,-72.6,43.5,2
20191002,-72.5,43.5,1
20191002,-72.2,43.5,3
20191002,-68.7,43.5,1
20191002,-68.6,43.5,1
20191002,-68.5,43.5,2
20191002,-68.3,43.5,8
20191002,-68.2,43.5,7
20191002,-67.9,43.5,1
20191002,-67.8,43.5,3
20191002,-66.2,43.5,1
20191002,-65.8,43.5,1
20191002,-62.4,43.5,1
20191002,-62.2,43.5,1
20191002,-62.1,43.5,1
20191002,-107.7,43.5,1
20191002,-106.2,43.5,1
20191002,-105.9,43.5,4
20191002,-105.8,43.5,1
20191002,-105.6,43.5,1
20191002,-105.4,43.5,2
20191002,-105.3,43.5,1
20191002,-105.1,43.5,1
20191002,-104.9,43.5,2
20191002,-104.8,43.5,1
20191002,-104.5,43.5,1
20191002,-101.8,43.5,1
20191002,-89,43.6,4
20191002,-88,43.6,1
20191002,-87,43.6,1
20191002,-86,43.6,21
20191002,-85,43.6,15
20191002,-84,43.6,1
20191002,-73,43.6,2
20191002,-63,43.6,1
20191002,-105,43.6,3
20191002,-98.6,43.6,1
20191002,-98.4,43.6,2
20191002,-90.3,43.6,1
20191002,-89.3,43.6,2
20191002,-89.1,43.6,3
20191002,-88.9,43.6,3
20191002,-88.8,43.6,1
20191002,-88.7,43.6,1
20191002,-88.6,43.6,2
20191002,-88.5,43.6,1
20191002,-88.4,43.6,4
20191002,-88.3,43.6,14
20191002,-88.2,43.6,7
20191002,-88.1,43.6,3
20191002,-87.9,43.6,1
20191002,-87.8,43.6,1
20191002,-87.7,43.6,1
20191002,-87.5,43.6,4
20191002,-87.4,43.6,6
20191002,-87.3,43.6,6
20191002,-87.2,43.6,4
20191002,-87.1,43.6,1
20191002,-86.9,43.6,3
20191002,-86.8,43.6,4
20191002,-86.7,43.6,4
20191002,-86.6,43.6,4
20191002,-86.5,43.6,7
20191002,-86.4,43.6,9
20191002,-86.3,43.6,10
20191002,-86.2,43.6,14
20191002,-86.1,43.6,10
20191002,-85.9,43.6,9
20191002,-85.8,43.6,12
20191002,-85.7,43.6,2
20191002,-85.6,43.6,13
20191002,-85.5,43.6,9
20191002,-85.4,43.6,9
20191002,-85.3,43.6,14
20191002,-85.2,43.6,9
20191002,-85.1,43.6,10
20191002,-84.9,43.6,13
20191002,-84.8,43.6,15
20191002,-84.7,43.6,3
20191002,-84.6,43.6,9
20191002,-84.5,43.6,9
20191002,-84.4,43.6,4
20191002,-84.3,43.6,5
20191002,-84.2,43.6,5
20191002,-84.1,43.6,9
20191002,-83.9,43.6,5
20191002,-83.8,43.6,6
20191002,-83.7,43.6,3
20191002,-83.6,43.6,5
20191002,-83.5,43.6,4
20191002,-83.4,43.6,2
20191002,-83.3,43.6,1
20191002,-83.2,43.6,1
20191002,-83.1,43.6,1
20191002,-82.9,43.6,2
20191002,-82.2,43.6,1
20191002,-74.4,43.6,1
20191002,-73.8,43.6,2
20191002,-72.9,43.6,3
20191002,-68.4,43.6,4
20191002,-68.3,43.6,2
20191002,-68.2,43.6,1
20191002,-68.1,43.6,1
20191002,-67.9,43.6,3
20191002,-67.8,43.6,1
20191002,-67.5,43.6,1
20191002,-67.1,43.6,1
20191002,-61.4,43.6,1
20191002,-106.7,43.6,4
20191002,-106.6,43.6,1
20191002,-105.6,43.6,2
20191002,-105.2,43.6,1
20191002,-104.9,43.6,5
20191002,-88,43.7,18
20191002,-87,43.7,5
20191002,-86,43.7,7
20191002,-85,43.7,16
20191002,-84,43.7,2
20191002,-68,43.7,7
20191002,-98.8,43.7,1
20191002,-88.8,43.7,1
20191002,-88.5,43.7,13
20191002,-88.4,43.7,6
20191002,-88.3,43.7,9
20191002,-88.2,43.7,7
20191002,-88.1,43.7,13
20191002,-87.9,43.7,1
20191002,-87.7,43.7,2
20191002,-87.5,43.7,1
20191002,-87.4,43.7,1
20191002,-87.3,43.7,1
20191002,-87.2,43.7,3
20191002,-87.1,43.7,3
20191002,-86.9,43.7,7
20191002,-86.8,43.7,12
20191002,-86.7,43.7,12
20191002,-86.6,43.7,6
20191002,-86.5,43.7,13
20191002,-86.4,43.7,5
20191002,-86.3,43.7,5
20191002,-86.2,43.7,4
20191002,-86.1,43.7,6
20191002,-85.9,43.7,5
20191002,-85.8,43.7,3
20191002,-85.7,43.7,4
20191002,-85.6,43.7,3
20191002,-85.5,43.7,4
20191002,-85.4,43.7,6
20191002,-85.3,43.7,8
20191002,-85.2,43.7,6
20191002,-85.1,43.7,26
20191002,-84.9,43.7,8
20191002,-84.8,43.7,9
20191002,-84.7,43.7,7
20191002,-84.6,43.7,3
20191002,-84.5,43.7,6
20191002,-84.4,43.7,3
20191002,-84.3,43.7,3
20191002,-84.2,43.7,2
20191002,-84.1,43.7,1
20191002,-83.9,43.7,1
20191002,-83.8,43.7,1
20191002,-83.7,43.7,1
20191002,-83.4,43.7,1
20191002,-83.3,43.7,2
20191002,-82.3,43.7,1
20191002,-73.3,43.7,1
20191002,-68.7,43.7,4
20191002,-68.6,43.7,2
20191002,-68.5,43.7,4
20191002,-68.1,43.7,3
20191002,-67.9,43.7,6
20191002,-67.8,43.7,2
20191002,-64.3,43.7,1
20191002,-64.1,43.7,1
20191002,-63.9,43.7,2
20191002,-63.8,43.7,1
20191002,-63.3,43.7,2
20191002,-62.8,43.7,1
20191002,-62.1,43.7,1
20191002,-106.6,43.7,1
20191002,-104.9,43.7,1
20191002,-104.7,43.7,3
20191002,-88,43.8,2
20191002,-87,43.8,1
20191002,-86,43.8,7
20191002,-85,43.8,4
20191002,-84,43.8,2
20191002,-68,43.8,4
20191002,-98.5,43.8,1
20191002,-88.5,43.8,1
20191002,-88.4,43.8,10
20191002,-88.3,43.8,11
20191002,-88.2,43.8,11
20191002,-88.1,43.8,3
20191002,-87.9,43.8,3
20191002,-87.8,43.8,1
20191002,-87.7,43.8,2
20191002,-87.6,43.8,4
20191002,-87.5,43.8,2
20191002,-87.3,43.8,3
20191002,-87.2,43.8,2
20191002,-87.1,43.8,2
20191002,-86.9,43.8,1
20191002,-86.8,43.8,7
20191002,-86.7,43.8,5
20191002,-86.6,43.8,2
20191002,-86.5,43.8,5
20191002,-86.4,43.8,6
20191002,-86.3,43.8,5
20191002,-86.2,43.8,5
20191002,-86.1,43.8,1
20191002,-85.9,43.8,6
20191002,-85.8,43.8,8
20191002,-85.7,43.8,3
20191002,-85.6,43.8,2
20191002,-85.5,43.8,2
20191002,-85.4,43.8,1
20191002,-85.3,43.8,1
20191002,-85.2,43.8,2
20191002,-84.9,43.8,1
20191002,-84.4,43.8,1
20191002,-83.7,43.8,1
20191002,-69.8,43.8,1
20191002,-69.4,43.8,1
20191002,-69.3,43.8,1
20191002,-69.2,43.8,2
20191002,-68.3,43.8,3
20191002,-68.2,43.8,6
20191002,-68.1,43.8,3
20191002,-67.9,43.8,3
20191002,-64.5,43.8,1
20191002,-104.8,43.8,1
20191002,-88,43.9,2
20191002,-87,43.9,1
20191002,-86,43.9,2
20191002,-82,43.9,1
20191002,-62,43.9,1
20191002,-87.9,43.9,5
20191002,-87.8,43.9,4
20191002,-87.7,43.9,1
20191002,-87.6,43.9,5
20191002,-87.5,43.9,2
20191002,-87.4,43.9,7
20191002,-87.3,43.9,3
20191002,-87.2,43.9,1
20191002,-87.1,43.9,1
20191002,-86.5,43.9,1
20191002,-86.4,43.9,1
20191002,-86.3,43.9,2
20191002,-86.2,43.9,3
20191002,-81.4,20.4,2
20191002,-81.3,20.4,28
20191002,-81.2,20.4,15
20191002,-81.1,20.4,17
20191002,-80.9,20.4,17
20191002,-80.8,20.4,13
20191002,-80.7,20.4,4
20191002,-80.5,20.4,2
20191002,-80.4,20.4,1
20191002,-80.3,20.4,2
20191002,-80.2,20.4,2
20191002,-80.1,20.4,3
20191002,-79.8,20.4,1
20191002,-79.7,20.4,2
20191002,-79.6,20.4,2
20191002,-79.5,20.4,4
20191002,-79.3,20.4,1
20191002,-79.1,20.4,3
20191002,-78.9,20.4,22
20191002,-78.8,20.4,1
20191002,-78.7,20.4,1
20191002,-78.5,20.4,1
20191002,-78.3,20.4,2
20191002,-78.2,20.4,3
20191002,-78.1,20.4,1
20191002,-76.4,20.4,1
20191002,-76.3,20.4,1
20191002,-75.9,20.4,2
20191002,-75.4,20.4,5
20191002,-75.3,20.4,1
20191002,-75.2,20.4,1
20191002,-74.6,20.4,1
20191002,-74.5,20.4,1
20191002,-74.4,20.4,1
20191002,-74.3,20.4,1
20191002,-74.1,20.4,1
20191002,-73.8,20.4,1
20191002,-101.3,20.4,1
20191002,-101.2,20.4,1
20191002,-101.1,20.4,1
20191002,-100.8,20.4,1
20191002,-100.4,20.4,4
20191002,-98,20.5,2
20191002,-95,20.5,2
20191002,-94,20.5,4
20191002,-81,20.5,9
20191002,-79,20.5,28
20191002,-76,20.5,3
20191002,-74,20.5,2
20191002,-98.4,20.5,3
20191002,-98.3,20.5,5
20191002,-98.2,20.5,1
20191002,-98.1,20.5,3
20191002,-97.9,20.5,2
20191002,-97.8,20.5,1
20191002,-95.3,20.5,2
20191002,-95.2,20.5,4
20191002,-95.1,20.5,1
20191002,-94.5,20.5,2
20191002,-94.4,20.5,1
20191002,-94.3,20.5,2
20191002,-93.9,20.5,1
20191002,-85.6,20.5,1
20191002,-81.3,20.5,2
20191002,-81.2,20.5,12
20191002,-81.1,20.5,28
20191002,-80.9,20.5,10
20191002,-80.8,20.5,2
20191002,-80.7,20.5,5
20191002,-80.6,20.5,6
20191002,-80.5,20.5,5
20191002,-80.4,20.5,5
20191002,-80.2,20.5,1
20191002,-80.1,20.5,12
20191002,-79.6,20.5,1
20191002,-79.5,20.5,5
20191002,-79.4,20.5,3
20191002,-79.3,20.5,1
20191002,-79.2,20.5,1
20191002,-79.1,20.5,3
20191002,-78.9,20.5,18
20191002,-78.8,20.5,1
20191002,-78.2,20.5,1
20191002,-76.8,20.5,3
20191002,-76.5,20.5,4
20191002,-76.4,20.5,1
20191002,-76.1,20.5,1
20191002,-75.9,20.5,1
20191002,-75.4,20.5,2
20191002,-75.3,20.5,1
20191002,-74.4,20.5,1
20191002,-74.3,20.5,1
20191002,-74.2,20.5,2
20191002,-74.1,20.5,1
20191002,-73.9,20.5,1
20191002,-101.5,20.5,1
20191002,-101.4,20.5,1
20191002,-101.3,20.5,1
20191002,-101.1,20.5,1
20191002,-100.6,20.5,2
20191002,-100.4,20.5,1
20191002,-98,20.6,1
20191002,-94,20.6,1
20191002,-81,20.6,16
20191002,-76,20.6,1
20191002,-75,20.6,1
20191002,-74,20.6,2
20191002,-98.4,20.6,5
20191002,-98.3,20.6,4
20191002,-98.1,20.6,1
20191002,-97.9,20.6,1
20191002,-95.2,20.6,3
20191002,-95.1,20.6,4
20191002,-94.5,20.6,1
20191002,-94.3,20.6,1
20191002,-94.1,20.6,2
20191002,-85.6,20.6,1
20191002,-83.1,20.6,1
20191002,-81.1,20.6,19
20191002,-80.9,20.6,26
20191002,-80.8,20.6,9
20191002,-80.7,20.6,8
20191002,-80.6,20.6,1
20191002,-80.5,20.6,6
20191002,-80.4,20.6,6
20191002,-80.1,20.6,12
20191002,-79.9,20.6,1
20191002,-79.5,20.6,1
20191002,-79.3,20.6,1
20191002,-79.1,20.6,4
20191002,-78.9,20.6,1
20191002,-78.8,20.6,1
20191002,-78.4,20.6,2
20191002,-78.2,20.6,1
20191002,-76.8,20.6,1
20191002,-76.5,20.6,1
20191002,-76.1,20.6,1
